credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,fico_category,fico_cat_Poor,fico_cat_Fair,fico_cat_Good,fico_cat_Excellent,interest_tier,int_tier_Low,int_tier_Medium,int_tier_High,int_tier_Very High,dti_category,dti_cat_Low DTI,dti_cat_Medium DTI,dti_cat_High DTI,revol_util_category,util_cat_Very Low,util_cat_Low,util_cat_Medium,util_cat_High,util_cat_Very High,loan_amount,credit_years,credit_history_length,cred_hist_< 5 years,cred_hist_5-10 years,cred_hist_10-15 years,cred_hist_15+ years,fico_interest_interaction,dti_util_interaction,high_risk_flag,annual_income,monthly_income,payment_to_income_ratio,inquiries_per_year,combined_risk_score,has_delinquency,has_public_record,high_inquiries,high_utilization,meets_credit_policy
1,all_other,0.0751,155.55,10.08580911,3.6,787,4800.0,1574,10.2,1,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,4999.869650420787,13.150684931506849,10-15 years,False,False,True,False,59.1037,36.72,0,24000.000016078007,2000.000001339834,0.07777499994789722,0.15208333333333335,0.1342639739244308,0,0,0,0,1
1,credit_card,0.0751,93.33,9.648595303,14.55,742,1919.041667,1932,24.1,4,0,0,0,Good,False,False,True,False,Low,True,False,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,2999.921790252472,5.257648402739726,5-10 years,False,True,False,False,55.7242,350.65500000000003,0,15500.000001436269,1291.6666667863558,0.07225548386427236,1.5215928086464003,0.2903290100236347,0,0,1,0,1
1,major_purchase,0.0714,154.7,10.38899537,7.46,762,4920.041667,26110,40.4,2,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,4999.814594672028,13.479566210958906,10-15 years,False,False,True,False,54.406800000000004,301.384,0,32500.000054670563,2708.3333378892135,0.05711999990391438,0.29674545437137245,0.23107140971165027,0,0,0,0,1
1,debt_consolidation,0.1311,404.94,10.70126498,22.43,692,5490.0,10337,61.9,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,11999.303306506332,15.04109589041096,15+ years,False,False,False,True,90.7212,1388.417,1,44411.99990344135,3700.9999919534457,0.10941367221842828,0.0,0.577868807927809,0,0,0,0,1
1,debt_consolidation,0.1025,194.31,11.50287513,21.9,712,3030.041667,6809,42.3,3,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,High DTI,False,False,True,Medium,False,False,True,False,False,6000.057788730827,8.301484019178082,5-10 years,False,True,False,False,72.97999999999999,926.3699999999999,0,99000.000087444,8250.000007287,0.02355272725192379,0.7227623381721635,0.458440750160189,0,0,0,0,1
1,all_other,0.1348,71.25,10.04324949,3.7,667,2910.0,1103,36.8,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Low,False,True,False,False,False,2100.183029968631,7.972602739726027,5-10 years,False,True,False,False,89.9116,136.16,0,22999.999887040383,1916.6666572533652,0.03717391322605004,0.2508591065292096,0.506063933695531,0,0,0,0,1
1,debt_consolidation,0.1348,678.49,10.91508846,10.89,702,4110.041667,15537,81.8,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,19999.342933381286,11.260388128767124,10-15 years,False,False,True,False,94.6296,890.802,0,54999.999768196554,4583.3333140163795,0.14803418244208788,0.0,0.5336683410311669,0,0,0,1,1
1,debt_consolidation,0.157,350.11,10.77895629,23.63,662,5850.0,10586,63.8,0,2,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,10000.54214501096,16.027397260273972,15+ years,False,False,False,True,103.934,1507.5939999999998,1,48000.00000527866,4000.0000004398885,0.08752749999037442,0.0,0.6917660369856531,1,0,0,0,1
1,major_purchase,0.1645,212.27,10.23422911,15.13,682,4320.0,7886,98.6,0,0,0,0,Fair,False,True,False,False,Very High,False,False,False,True,Medium DTI,False,True,False,Very High,False,False,False,False,True,5999.784717380808,11.835616438356164,10-15 years,False,False,True,False,112.18900000000001,1491.818,1,27839.99987615775,2319.9999896798126,0.09149569006217788,0.0,0.6702517278137736,0,0,0,1,1
1,all_other,0.1459,372.23,10.13062313,1.96,677,4682.0,1713,24.1,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Low,False,True,False,False,False,10800.267643099936,12.827397260273973,10-15 years,False,False,True,False,98.7743,47.236000000000004,0,25100.000122491132,2091.666676874261,0.1779585648685918,0.0,0.48403082378638124,0,0,0,0,1
1,debt_consolidation,0.1533,644.33,11.00209984,11.2,732,4391.0,4978,99.6,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,18500.79664631203,12.03013698630137,10-15 years,False,False,True,False,112.2156,1115.5199999999998,0,59999.99992774572,4999.9999939788095,0.12886600015518535,0.0,0.5373293652624482,0,0,0,1,1
1,debt_consolidation,0.1099,392.83,11.46163217,4.47,732,8401.0,13855,42.5,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,12000.678798399538,23.016438356164382,15+ years,False,False,False,True,80.4468,189.975,0,94999.99994464558,7916.666662053798,0.049620631607860226,0.0,0.3484115669362914,0,0,0,0,1
1,all_other,0.0988,309.22,10.37349118,17.06,732,4475.0,8153,62.7,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,High,False,False,False,True,False,9599.862736309235,12.26027397260274,10-15 years,False,False,True,False,72.3216,1069.662,0,31999.999942980376,2666.6666619150315,0.1159575002066204,0.16312849162011173,0.4156162371017976,0,0,0,0,1
1,major_purchase,0.1422,137.14,9.392661929,2.4,707,1290.041667,1088,51.8,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Medium,False,False,True,False,False,4000.0491180697836,3.5343607315068493,< 5 years,True,False,False,False,100.5354,124.32,0,12000.000002758363,1000.0000002298635,0.1371399999684765,0.5658731951640132,0.45823858723346256,0,0,0,0,1
1,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,3300.0,8613,40.6,0,0,1,1,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,17998.954959759496,9.04109589041096,5-10 years,False,True,False,False,92.03219999999999,416.15000000000003,0,72999.99999047139,6083.333332539282,0.09984821919111526,0.0,0.4714341088580051,0,1,0,0,1
1,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,1851.0,4898,17.4,1,0,0,1,Fair,False,True,False,False,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,4200.311607364579,5.071232876712329,5-10 years,False,True,False,False,78.0432,130.326,0,32999.99998519561,2749.999998766301,0.05026545456800452,0.3943814154511075,0.42271118862105006,0,0,0,0,1
1,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,1950.041667,15353,84.4,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,16750.725168043566,5.342579909589041,5-10 years,False,True,False,False,103.01759999999999,1327.612,1,36999.99993982461,3083.333328318717,0.18920432463203904,0.37435097534251816,0.6524778486940734,0,0,0,1,1
1,small_business,0.1025,809.62,11.80559508,0.13,787,8010.0,6330,8.4,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,25000.086392425776,21.945205479452056,15+ years,False,False,False,True,80.66749999999999,1.092,0,134000.0001429715,11166.666678580958,0.07250328350473208,0.09113607990012483,0.16717944689948022,0,0,0,0,1
1,debt_consolidation,0.1422,411.41,10.93745465,13.93,682,4290.041667,7642,94.4,2,1,1,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,11999.85567788457,11.753538813698631,10-15 years,False,False,True,False,96.98039999999999,1314.992,0,56244.00012875899,4687.000010729916,0.08777682932753618,0.34032303490911525,0.616174663424426,1,1,0,1,1
1,debt_consolidation,0.1645,583.73,11.47210347,15.1,667,4620.041667,19257,92.6,1,0,0,1,Fair,False,True,False,False,Very High,False,False,False,True,Medium DTI,False,True,False,Very High,False,False,False,False,True,16499.054661877322,12.657648402739728,10-15 years,False,False,True,False,109.7215,1398.26,1,95999.99995680261,7999.999996400217,0.07296625003283283,0.1580072329681004,0.690445479080853,0,0,0,1,1
1,all_other,0.1385,511.56,10.95080655,12.74,682,3420.041667,21113,72.6,2,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,14999.638734383394,9.369977169863013,5-10 years,False,True,False,False,94.45700000000001,924.924,0,57000.00018144879,4750.000015120732,0.10769684176243051,0.42689538378656255,0.5756405412017864,0,0,0,1,1
1,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,3001.0,12790,49.8,0,0,0,1,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,16001.048591362327,8.221917808219178,5-10 years,False,True,False,False,91.2741,960.6419999999999,0,45000.00005613948,3750.0000046782898,0.14321599982133174,0.0,0.4930951153412425,0,0,0,0,1
1,credit_card,0.0788,225.22,11.11988288,19.47,727,5130.0,10861,57.5,1,0,0,0,Good,False,False,True,False,Low,True,False,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,7199.8892753133105,14.054794520547945,10-15 years,False,False,True,False,57.2876,1119.5249999999999,0,67500.0002119081,5625.000017659008,0.04003911098541316,0.14230019493177387,0.3920668575964448,0,0,0,0,1
1,debt_consolidation,0.1533,383.12,11.15625052,24.12,672,5370.041667,18107,68.8,2,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,11000.61336758348,14.712442923287673,10-15 years,False,False,True,False,103.01759999999999,1659.456,1,69999.9999277953,5833.333327316275,0.06567771435346056,0.2718787098007074,0.6748199911585357,0,0,0,0,1
1,credit_card,0.1385,682.08,11.69524702,13.61,707,3360.0,22061,91.9,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,19999.51831251119,9.205479452054794,5-10 years,False,True,False,False,97.91950000000001,1250.759,0,119999.99978829804,9999.99998235817,0.0682080001203314,0.21726190476190477,0.5578124521309048,0,0,0,1,1
1,debt_consolidation,0.1719,303.85,11.22524339,7.86,662,2730.041667,15350,84.0,3,1,0,0,Fair,False,True,False,False,Very High,False,False,False,True,Low DTI,True,False,False,Very High,False,False,False,False,True,8499.928576990425,7.479566210958904,5-10 years,False,True,False,False,113.7978,660.24,0,74999.99981111637,6249.999984259698,0.048616000122436887,0.8021855587305218,0.6668535108211848,1,0,0,1,1
1,all_other,0.1025,647.7,11.03488966,16.32,752,2130.0,2526,26.3,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,20000.19262910276,5.835616438356165,5-10 years,False,True,False,False,77.08,429.216,0,61999.99975031178,5166.6666458593145,0.12536129082743933,0.0,0.3359168286159138,0,0,0,0,1
1,debt_consolidation,0.1348,407.09,11.56171563,11.18,682,7680.0,1392,13.9,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,11999.487855016561,21.041095890410958,15+ years,False,False,False,True,91.9336,155.402,0,105000.00009033567,8750.000007527973,0.04652457138854449,0.09505208333333334,0.48674134397718344,0,0,0,0,1
1,small_business,0.1311,674.9,11.8493977,9.21,732,6060.041667,28651,92.4,0,1,0,1,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Very High,False,False,False,False,True,19998.83884417722,16.60285388219178,15+ years,False,False,False,True,95.9652,851.0040000000001,0,139999.9997771983,11666.66664809986,0.057848571520633996,0.0,0.4757073304265717,1,0,0,1,1
1,all_other,0.1385,511.56,11.20357022,16.24,707,6240.0,14153,95.6,1,0,0,1,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,14999.638734383394,17.095890410958905,15+ years,False,False,False,True,97.91950000000001,1552.5439999999999,0,73392.00023214231,6116.000019345192,0.0836429035941648,0.11698717948717949,0.5756438744194463,0,0,0,1,1
1,debt_consolidation,0.1099,497.58,10.83958091,8.56,717,1980.041667,13402,23.3,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,15200.7172479384,5.424771690410958,5-10 years,False,True,False,False,78.7983,199.448,0,50999.999912970416,4249.999992747535,0.11707764725861214,0.3686791102260173,0.3725941660789695,0,0,0,0,1
1,debt_consolidation,0.0788,265.89,10.91508846,7.85,737,2821.041667,8799,47.8,0,0,0,0,Good,False,False,True,False,Low,True,False,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,8500.038004675676,7.728881279452055,5-10 years,False,True,False,False,58.075599999999994,375.22999999999996,0,54999.999768196554,4583.3333140163795,0.05801236388086301,0.0,0.30305774558389353,0,0,0,0,1
1,all_other,0.1025,103.64,11.35040654,2.51,737,4260.041667,8497,73.2,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,High,False,False,False,True,False,3200.2778509807163,11.671347032876714,10-15 years,False,False,True,False,75.54249999999999,183.732,0,85000.00038484143,7083.333365403453,0.014631529345519778,0.1713598262793705,0.35379926283280855,0,0,0,1,1
1,all_other,0.0988,483.16,11.35040654,0.21,797,5550.0,365,3.7,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,14999.901945783486,15.205479452054794,15+ years,False,False,False,True,78.7436,0.777,0,85000.00038484143,7083.333365403453,0.06821082322058411,0.0,0.135953773333417,0,0,0,0,1
1,home_improvement,0.0788,312.81,10.30895266,4.84,772,5040.041667,9239,46.7,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,9999.988296824245,13.808333334246576,10-15 years,False,False,True,False,60.8336,226.02800000000002,0,29999.999980671204,2499.999998389267,0.12512400008061653,0.0,0.22148481843433349,0,0,0,0,1
1,major_purchase,0.0714,154.7,11.49272276,8.33,752,7350.0,28209,58.4,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,4999.814594672028,20.136986301369863,15+ years,False,False,False,True,53.692800000000005,486.472,0,98000.00023003448,8166.666685836207,0.01894285709839275,0.0,0.27672094424835125,0,0,0,0,1
1,all_other,0.0751,311.1,11.45105006,5.96,802,4560.041667,202,1.3,2,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9999.739300841575,12.493264841095892,10-15 years,False,False,True,False,60.2302,7.748,0,93999.99988229875,7833.3333235248965,0.03971489366674992,0.3201725130201535,0.1069542641244056,0,0,0,0,1
1,major_purchase,0.1099,769.28,12.20607265,0.67,807,4710.0,0,0.0,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,23500.960176241115,12.904109589041095,10-15 years,False,False,True,False,88.6893,0.0,0,200000.00089396513,16666.66674116376,0.04615679979368715,0.15498938428874737,0.1362798874877243,0,0,0,0,1
1,debt_consolidation,0.0714,278.46,11.50287513,10.04,787,6781.041667,17107,35.6,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,8999.666270409649,18.578196347945205,15+ years,False,False,False,True,56.1918,357.424,0,99000.000087444,8250.000007287,0.03375272724291441,0.0,0.19142658460055823,0,0,0,0,1
1,small_business,0.1273,671.33,11.81303006,7.91,747,6316.041667,15864,96.9,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Very High,False,False,False,False,True,20001.459708113194,17.30422374520548,15+ years,False,False,False,True,95.09309999999999,766.479,0,135000.00034822364,11250.000029018636,0.05967377762385319,0.11557871820480503,0.43967494179475364,0,0,0,1,1
1,debt_consolidation,0.1385,613.87,10.90595598,13.59,692,4170.041667,19994,49.4,0,0,0,1,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,17999.507838525165,11.42477169041096,10-15 years,False,False,True,False,95.84200000000001,671.346,0,54499.99996450221,4541.666663708517,0.13516403678528485,0.0,0.5320478667923139,0,0,0,0,1
1,all_other,0.1273,201.4,11.00209984,12.8,682,3030.041667,7088,63.3,0,0,1,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,6000.467706216015,8.301484019178082,5-10 years,False,True,False,False,86.8186,810.24,0,59999.99992774572,4999.9999939788095,0.04028000004850671,0.0,0.5427348767011222,0,1,0,0,1
1,credit_card,0.1645,636.8,12.61153775,6.77,717,3870.041667,31244,20.8,3,0,0,0,Good,False,False,True,False,Very High,False,False,False,True,Low DTI,True,False,False,Low,False,True,False,False,False,17999.0715034065,10.60285388219178,10-15 years,False,False,True,False,117.9465,140.816,0,299999.99890849856,24999.999909041548,0.025472000092675747,0.5658853801689573,0.46521241410959174,0,0,0,0,1
1,small_business,0.1273,411.19,10.81977828,16.63,697,3781.041667,6873,41.9,0,0,1,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,12250.905243887602,10.359018265753425,10-15 years,False,False,True,False,88.7281,696.7969999999999,1,49999.99977948582,4166.666648290485,0.09868560043523149,0.0,0.5070286774642008,0,1,0,0,1
1,small_business,0.1273,268.53,11.05089001,15.26,727,5670.041667,33274,97.9,2,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,8000.5242956811635,15.534360731506851,15+ years,False,False,False,True,92.5471,1493.9540000000002,0,63000.0002914588,5250.000024288233,0.051148571191941244,0.25749369859083965,0.5149438137425765,0,0,0,1,1
1,debt_consolidation,0.1025,404.81,11.05089001,11.77,732,5250.041667,3427,16.2,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,12500.043196212888,14.3836758,10-15 years,False,False,True,False,75.03,190.67399999999998,0,63000.0002914588,5250.000024288233,0.07710666630994577,0.13904651549501693,0.33761466467274476,0,0,0,0,1
1,debt_consolidation,0.1385,252.37,9.852194258,12.44,682,3390.041667,10619,94.0,3,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,7399.833504176122,9.287785389041096,5-10 years,False,True,False,False,94.45700000000001,1169.36,0,18999.99999717704,1583.3333330980868,0.1593915789710503,0.6460097589119101,0.6011133284475259,0,0,0,1,1
1,home_improvement,0.1099,818.38,12.10071213,0.07,797,6840.041667,0,0.0,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,25000.93046619203,18.739840183561643,15+ years,False,False,False,True,87.5903,0.0,0,180000.00002297742,15000.000001914785,0.054558666659702125,0.0,0.15188053331006104,0,0,0,0,1
1,debt_consolidation,0.1385,255.78,10.96127785,14.33,682,4050.0,4955,88.5,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,7499.819367191697,11.095890410958905,10-15 years,False,False,True,False,94.45700000000001,1268.205,0,57600.000191002604,4800.000015916884,0.05328749982329772,0.1802469135802469,0.6036431721607121,0,0,0,1,1
1,all_other,0.1422,342.85,10.49127422,3.83,697,3570.041667,344,34.4,3,2,0,1,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Low,False,True,False,False,False,10000.12279517446,9.780936073972603,5-10 years,False,True,False,False,99.1134,131.752,0,36000.00009222308,3000.000007685257,0.11428333304056774,0.6134382184509108,0.46207001134842485,1,0,0,0,1
1,debt_consolidation,0.0988,483.16,11.08214255,6.76,757,6930.0,16223,22.9,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,14999.901945783486,18.986301369863014,15+ years,False,False,False,True,74.7916,154.80399999999997,0,65000.000072944706,5416.666672745392,0.08919876913066803,0.0,0.26736778362347086,0,0,0,0,1
1,debt_consolidation,0.1062,468.86,10.49127422,22.43,722,2790.041667,10899,84.5,0,0,0,1,Good,False,False,True,False,Medium,False,True,False,False,High DTI,False,False,True,Very High,False,False,False,False,True,14400.294451792131,7.643949772602739,5-10 years,False,True,False,False,76.6764,1895.335,0,36000.00009222308,3000.000007685257,0.15628666626629895,0.0,0.5027801010598242,0,0,0,1,1
1,debt_consolidation,0.1348,237.47,10.81977828,11.09,677,3090.041667,6923,65.9,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,6999.725812303871,8.465867580821918,5-10 years,False,True,False,False,91.2596,730.831,0,49999.99977948582,4166.666648290485,0.05699280025135441,0.0,0.5611392872449056,0,0,0,0,1
1,credit_card,0.1348,61.07,13.142166,1.3,667,1869.0,10201,65.0,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,High,False,False,False,True,False,1800.1147738973236,5.120547945205479,5-10 years,False,True,False,False,89.9116,84.5,0,509999.9976027405,42499.999800228376,0.001436941183224943,0.0,0.5295941308211103,0,0,0,0,1
1,debt_consolidation,0.1062,814.0,11.91839057,3.45,792,8250.041667,42863,0.0,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,25000.724488672087,22.60285388219178,15+ years,False,False,False,True,84.1104,0.0,0,149999.999538241,12499.999961520085,0.06512000020046496,0.08848440159035624,0.17100823560857964,0,0,0,0,1
1,debt_consolidation,0.1311,674.9,11.40756495,11.6,707,4803.0,35052,61.1,3,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,19998.83884417722,13.158904109589042,10-15 years,False,False,True,False,92.68769999999999,708.76,0,90000.00006188375,7500.00000515698,0.08998666660479207,0.45596502186133664,0.49473113142708486,0,0,0,0,1
1,debt_consolidation,0.1533,87.08,10.46310334,4.22,672,1530.0,0,0.0,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,2500.3482252275253,4.191780821917808,< 5 years,True,False,False,False,103.01759999999999,0.0,0,34999.99998349572,2916.66666529131,0.02985600001407862,0.477124183006536,0.4884644582911833,0,0,0,0,1
1,all_other,0.0788,375.37,11.69524702,19.6,747,5100.0,46882,29.6,0,0,0,0,Good,False,False,True,False,Low,True,False,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,11999.922019689004,13.972602739726028,10-15 years,False,False,True,False,58.8636,580.1600000000001,0,119999.99978829804,9999.99998235817,0.03753700006622214,0.0,0.3203403558677376,0,0,0,0,1
1,debt_consolidation,0.0788,312.81,11.35040654,4.48,762,3750.041667,86,0.2,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9999.988296824245,10.27408675890411,10-15 years,False,False,True,False,60.04559999999999,0.8960000000000001,0,85000.00038484143,7083.333365403453,0.044161411564763046,0.0,0.17967362101470052,0,0,0,0,1
1,major_purchase,0.1025,161.93,10.40426284,1.42,727,4470.0,245,30.6,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,5000.202551228362,12.246575342465754,10-15 years,False,False,True,False,74.5175,43.452,0,32999.99998519561,2749.999998766301,0.05888363639005262,0.16331096196868009,0.31324915863551134,0,0,0,0,1
1,debt_consolidation,0.1311,269.96,10.59663473,17.82,702,6714.041667,20155,59.6,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,7999.535537670888,18.394634704109592,15+ years,False,False,False,True,92.03219999999999,1062.0720000000001,0,39999.99987615706,3333.3333230130884,0.08098800025074479,0.10872735621942929,0.5332842227353317,0,0,0,0,1
1,all_other,0.1136,789.87,11.74403719,24.7,727,9240.041667,47360,79.9,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,High DTI,False,False,True,High,False,False,False,True,False,24001.30311299327,25.315182649315066,15+ years,False,False,False,True,82.58720000000001,1973.53,0,126000.00051236454,10500.000042697046,0.07522571397981755,0.0790039727425831,0.5132389830902832,0,0,0,1,1
1,all_other,0.1422,126.86,9.769773286,3.36,707,1260.041667,1605,45.9,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Medium,False,False,True,False,False,3700.205856193181,3.4521689506849316,< 5 years,True,False,False,False,100.5354,154.224,0,17496.79999915415,1458.0666665961792,0.08700562388971661,0.0,0.4556080209882729,0,0,0,0,1
1,home_improvement,0.1136,138.23,11.1844214,10.57,687,3365.0,5634,30.5,0,0,0,0,Fair,False,True,False,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,4200.311607364579,9.219178082191782,5-10 years,False,True,False,False,78.0432,322.385,0,72000.00014413013,6000.000012010844,0.023038333287215027,0.0,0.4546443544107304,0,0,0,0,1
1,credit_card,0.1311,472.43,11.19821472,21.34,692,3450.041667,17457,71.3,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,13999.187190924054,9.452168950684932,5-10 years,False,True,False,False,90.7212,1521.542,1,72999.99999047139,6083.333332539282,0.0776597260375341,0.0,0.5842602710551161,0,0,0,1,1
1,debt_consolidation,0.1025,60.73,10.08580911,10.81,702,3090.041667,1338,38.2,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,1875.2689491514752,8.465867580821918,5-10 years,False,True,False,False,71.955,412.94200000000006,0,24000.000016078007,2000.000001339834,0.03036499997965797,0.0,0.4163533020533653,0,0,0,0,1
1,debt_consolidation,0.1273,335.67,11.02516511,19.64,692,3030.041667,6486,75.4,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,10000.87882296688,8.301484019178082,5-10 years,False,True,False,False,88.0916,1480.8560000000002,1,61399.999746096626,5116.666645508052,0.06560325760027506,0.0,0.5736279872598425,0,0,0,1,1
1,debt_consolidation,0.1533,417.94,11.51292546,20.48,667,8011.0,88599,60.9,3,1,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,12000.408098892878,21.947945205479453,15+ years,False,False,False,True,102.2511,1247.232,1,99999.99950297715,8333.333291914763,0.05015280024927087,0.2733741105979278,0.6559400344812334,1,0,0,0,1
1,debt_consolidation,0.1496,866.16,11.04132055,18.5,702,2760.041667,16641,44.6,2,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,25000.473694548997,7.561757991780822,5-10 years,False,True,False,False,105.01920000000001,825.1,0,62399.999728090814,5199.999977340901,0.16656923149505937,0.5289775214107302,0.5532671325998058,0,0,0,0,1
1,all_other,0.0788,544.28,11.98292909,8.12,772,7710.0,8062,8.1,1,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,17399.679134923757,21.123287671232877,15+ years,False,False,False,True,60.8336,65.77199999999999,0,159999.99932544588,13333.33327712049,0.04082100017209984,0.0946822308690013,0.18925125211060773,0,0,0,0,1
